competitie_naam,seizoen,genre,poule_naam,divisie,datum,tijd,sporthal,plaats_sporthal,thuisteam,thuisclub,plaats_thuisclub,uitteam,uitclub,plaats_uitclub,scheids1_hashed,scheids2_hashed,thuisscore,uitscore
Dames Floorball Competitie,2011,competitie,Bovenste poule,1,2012-03-24,12:30:00,Lewenborg,Groningen,UC Face Off,U.C. Face Off,Groningen,UA Sonics 1,Sonics,Amersfoort,56d01f82d5e18271d4509ce89a1f2339,e89c6764cb79f40313364589a5651c40,3,1
Dames Floorball Competitie,2011,competitie,Bovenste poule,1,2012-03-31,10:45:00,Amersfoort - Schuilenburghal,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,UA Sonics 1,Sonics,Amersfoort,045d8a65141bb3664cc1d6e65ee8ec5c,e8b586dae2dc4c685925de6bb697da45,4,6
Dames Floorball Competitie,2011,competitie,Bovenste poule,1,2012-04-21,15:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,Floorball Flames,Floorball Flames Nijmegen,Nijmegen,faf054dd8a2f0698429231110cc4b4b4,8fb3699cef86f5f9c4c84df44eec32fe,1,2
Dames Floorball Competitie,2011,competitie,Bovenste poule,1,2012-05-12,10:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,FB Agents,Floorball Agents,Amsterdam,f168b49418df8cdc224f3921a00f886d,b89cb57851209bf633f9fe68b34068ea,8,2
Dames Floorball Competitie,2011,competitie,Play-offs eredivie dames,1,2012-05-26,11:00:00,Sporthallen Zuid,Amsterdam,UA Sonics 1,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,7ac8130b52c6f6ce2b283cf7c0bba49d,06bd1f981bcec6deb2475c2ee558ba5b,4,1
Dames Floorball Competitie,2011,competitie,Play-offs eredivie dames,1,2012-05-27,14:45:00,Sporthallen Zuid,Amsterdam,UC Face Off,U.C. Face Off,Groningen,UA Sonics 1,Sonics,Amersfoort,47d4f1b75fb1cb6b3683ae567090ddad,47d4f1b75fb1cb6b3683ae567090ddad,4,2
Dames NeFUB Cup,2012,beker,Kwartfinale,0,2013-02-10,09:45:00,Triangel,Lent (Nijmegen),UA Sonics 1,Sonics,Amersfoort,Floorball Flames,Floorball Flames Nijmegen,Nijmegen,d18d24182aa1598ea714358b12a49cb7,e0591c9945234368fbb8a972b55eb0c3,11,0
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-09-15,14:15:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,Floorball Flames,Floorball Flames Nijmegen,Nijmegen,dc0a68fd3435aa4160c74cc7037a8c1f,203a6531f2ea38f37bef001d49d5228a,11,3
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-09-29,12:30:00,Amersfoort - Juliana van Stolberghal,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,UA Sonics 1,Sonics,Amersfoort,7d44fdb4cd369049c23112395b915226,384bf1cd70241d860239928266da7b5e,3,7
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-10-06,10:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 2,Sonics,Amersfoort,UA Sonics 1,Sonics,Amersfoort,cc29f643322ac6182bc4958485fe3f30,faf054dd8a2f0698429231110cc4b4b4,1,6
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-11-10,14:15:00,Nijmegen - Meijhorst,Nijmegen,HDM Falcons,HSK Floorball,Den Haag,UA Sonics 1,Sonics,Amersfoort,fd5fd6cf96fa034428b843e4bf736755,b92817b6e27d525c9a75c8eeda13cf09,1,7
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-11-17,17:45:00,Lewenborg,Groningen,UC Face Off 2,U.C. Face Off,Groningen,UA Sonics 1,Sonics,Amersfoort,47d4f1b75fb1cb6b3683ae567090ddad,47d4f1b75fb1cb6b3683ae567090ddad,0,5
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-11-24,12:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,UFC Utrecht 2,UFC Utrecht,Utrecht,c6d04c976f8e1379143e735026cd29b4,92b7b485d54095a00bd1f90308fd7189,20,0
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-12-01,17:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),UFC Groningen,UFC Groningen,Groningen,UA Sonics 1,Sonics,Amersfoort,dc862a8de4a2bcca095c554216a94c90,7ac8130b52c6f6ce2b283cf7c0bba49d,0,8
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2012-12-15,12:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,FB Agents,Floorball Agents,Amsterdam,e8b586dae2dc4c685925de6bb697da45,beb489d31ce3439639ccf5b8f5367f8e,5,6
Dames Floorball Competitie,2012,competitie,Eredivisie Voorronde,1,2013-01-19,17:45:00,Amersfoort - Juliana van Stolberghal,Amersfoort,UA Sonics 1,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,faf054dd8a2f0698429231110cc4b4b4,34792d4236481e0353cd4976f1b2ebcc,3,3
Dames Floorball Competitie,2012,competitie,Eredivisie Bovenste Poule,1,2013-02-09,14:15:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,a86fc0259b7a07b0548b11403f2d6c65,3b8aff4f422864b873a9c726968110eb,5,5
Dames Floorball Competitie,2012,competitie,Eredivisie Bovenste Poule,1,2013-03-09,10:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),FB Agents,Floorball Agents,Amsterdam,UA Sonics 1,Sonics,Amersfoort,7652402bc75dd6aae83926565d619198,6e125fec181ed03e1532d994a2783b85,0,0
Dames Floorball Competitie,2012,competitie,Eredivisie Bovenste Poule,1,2013-04-06,16:00:00,Sportcentrum Universiteit Twente,Enschede,UC Face Off 1,U.C. Face Off,Groningen,UA Sonics 1,Sonics,Amersfoort,041b0d41cac9e4bae468c10a0d0c3e18,07e3383110ee11e855d9b64349cfcd10,2,4
Dames Floorball Competitie,2012,competitie,Eredivisie Bovenste Poule,1,2013-04-13,14:15:00,Amersfoort - ICOON,Amersfoort (Vathorst),UA Sonics 1,Sonics,Amersfoort,HDM Falcons,HSK Floorball,Den Haag,a86fc0259b7a07b0548b11403f2d6c65,3b8aff4f422864b873a9c726968110eb,11,5
Dames Floorball Competitie,2012,competitie,Eredivisie Play-offs,1,2013-04-20,11:00:00,Amsterdam - BL46,Amsterdam,UA Sonics 1,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,bc802ff6321cbbd91f6a779c128e384b,7652402bc75dd6aae83926565d619198,16,5
Dames Floorball Competitie,2012,competitie,Eredivisie Play-offs,1,2013-04-21,15:00:00,Amsterdam - BL46,Amsterdam,FB Agents,Floorball Agents,Amsterdam,UA Sonics 1,Sonics,Amersfoort,c733c1c7431ada490375f1f9c15dad74,c733c1c7431ada490375f1f9c15dad74,2,5
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-09-21,16:00:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,47d4f1b75fb1cb6b3683ae567090ddad,6585c49375551f4f1e49a172c0189a55,3,6
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-10-12,14:50:00,Groningen - sportcentrum RUG & HG (ACLO) dubbel,Groningen,UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,0ce51212f2ffc4721ae4e4056b3bfeef,eb975c37225b2a6052ff9b722b089d9d,2,0
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-10-26,11:45:00,Amersfoort - ICOON,Amersfoort (Vathorst),FB Agents,Floorball Agents,Amsterdam,Sonics,Sonics,Amersfoort,8ebc2a80369a88144caefe214a73aed0,dafcc8953d3408aeb9d86e5dd539807f,5,2
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-11-09,10:30:00,Lunetten Sporthal,Utrecht,UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,f8cd5ba4b8d3c0dade7c079fd87a3c3b,1f142fb403fbf225daab16e7619edff3,2,3
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-11-23,11:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,d1c255455b1a263ddbe344e18f837843,7652402bc75dd6aae83926565d619198,4,2
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-11-30,15:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),HSK,HSK Floorball,Den Haag,Sonics,Sonics,Amersfoort,7652402bc75dd6aae83926565d619198,3b8aff4f422864b873a9c726968110eb,4,8
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2013-12-14,13:15:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,FB Agents,Floorball Agents,Amsterdam,923255d8be96824ac3d1c4efe3dafeef,095ce9edf8158b7ed249dd2ca136c2ed,4,5
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2014-01-04,16:15:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,94ee58db40b3bb140a1e2afb65748fa1,9608e05bbec9f0e5009f1b795f221999,3,9
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2014-02-08,11:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,6726dc565f3cebd78423a258d2d5a2cd,a3bd98423d61eafbb26c54c859970b69,4,3
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2014-03-08,11:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,c9725eee9c6751199b016a0f464ee4b3,492b1e577d5fd5add892c854adf60569,2,6
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2014-03-15,15:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),FB Agents,Floorball Agents,Amsterdam,Sonics,Sonics,Amersfoort,c42386b84ff1ede5be28aa82d9b5d7dc,685ffe06078db81b98e0fdaa36460cfb,3,3
Dames Floorball Competitie,2013,competitie,Eredivisie,1,2014-04-12,10:30:00,Roemer Visscher College,Den Haag,Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,ae4f6115602559222b53072ce0b1d67b,6d9c96ce0becb57269c989951af64550,12,4
Dames Floorball Competitie,2013,competitie,Play Offs eredivisie,1,2014-05-10,10:00:00,Amersfoort - ICOON,Amersfoort (Vathorst),FB Agents,Floorball Agents,Amsterdam,Sonics,Sonics,Amersfoort,9608e05bbec9f0e5009f1b795f221999,8a3b8649a8455f91d98ac0f61680e3d6,5,6
Dames Floorball Competitie,2013,competitie,Play Offs eredivisie,1,2014-05-11,14:00:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,42c95a484c9258b0085025590ce4171c,041b0d41cac9e4bae468c10a0d0c3e18,1,5
Dames NeFUB Cup,2013,beker,Kwartfinale,0,2013-12-07,12:00:00,Groningen - sportcentrum RUG & HG (ACLO) dubbel,Groningen,Sonics,Sonics,Amersfoort,Floorball Flames Nijmegen,Floorball Flames Nijmegen,Nijmegen,7ac8130b52c6f6ce2b283cf7c0bba49d,db88a8cb6ad3cf1690d0f63a1414728c,6,0
Dames NeFUB Cup,2013,beker,Halve finale,0,2014-02-15,09:30:00,Amersfoort - ICOON,Amersfoort (Vathorst),Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,bc802ff6321cbbd91f6a779c128e384b,7ac8130b52c6f6ce2b283cf7c0bba49d,10,1
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-10-04,10:45:00,Bokkeduinen,Amersfoort,Sonics,Sonics,Amersfoort,Floorball Flames,Floorball Flames Nijmegen,Nijmegen,8bb5beca64ff936c6bd42eddfb89528b,3e646cb1ee1459bde439e4c337d3515c,4,3
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-09-20,14:45:00,Lewenborg,Groningen,UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,c9725eee9c6751199b016a0f464ee4b3,492b1e577d5fd5add892c854adf60569,6,2
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-10-11,10:45:00,Bokkeduinen,Amersfoort,Sonics,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,4f872822235cd482aa202edcd5c94ab2,b6329eee7490b370812da813393a8f38,4,5
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-10-25,12:30:00,Roemer Visscher College,Den Haag,Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,d993c8e28203582dd6bda74380c2e955,6d9c96ce0becb57269c989951af64550,6,3
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-11-08,16:45:00,Sporthallen Zuid,Amsterdam,Sonics,Sonics,Amersfoort,FB Agents,Floorball Agents,Amsterdam,ee366d293b33bcd0a5f4896c0fb9ef24,1565a3d0c750ad737e86c8cdae4927e1,5,8
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-11-22,14:15:00,Lunetten Sporthal,Utrecht,Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,06bd1f981bcec6deb2475c2ee558ba5b,25a679a7fd53a6e81bda2afb5fd951ff,3,5
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-11-29,14:15:00,Triangel,Lent (Nijmegen),Floorball Flames,Floorball Flames Nijmegen,Nijmegen,Sonics,Sonics,Amersfoort,b122057a3469d35d27c29a861f14c279,45f284466ef1e2542ee0aaf35a6e83b5,4,9
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-12-06,10:45:00,Lunetten Sporthal,Utrecht,UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,1565a3d0c750ad737e86c8cdae4927e1,d301912f2ad257ecce775a4d2ba31233,1,1
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-12-13,17:00:00,Roemer Visscher College,Den Haag,HSK,HSK Floorball,Den Haag,Sonics,Sonics,Amersfoort,ee366d293b33bcd0a5f4896c0fb9ef24,4bf978318c5966f19004d83ad5edf225,3,4
Dames Floorball Competitie,2014,competitie,Eredivisie,0,2014-12-20,12:30:00,Paperclip,Utrecht,FB Agents,Floorball Agents,Amsterdam,Sonics,Sonics,Amersfoort,45c8ca323407bfec8ae496bdc92d1bcb,8f09001aba996612859bfeb1f8c4dc32,1,7
Dames Floorball Competitie,2014,competitie,Poule 1,2,2015-02-14,12:50:00,Roemer Visscher College,Den Haag,FB Agents,Floorball Agents,Amsterdam,Sonics,Sonics,Amersfoort,1f4c8e76d4595df3dbf8795ab48d109b,8a388ef2fadae3e726e956df8eeef2ce,1,7
Dames Floorball Competitie,2014,competitie,Poule 1,2,2015-02-28,12:30:00,Lunetten Sporthal,Utrecht,UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,6726dc565f3cebd78423a258d2d5a2cd,46548e170c3eec158f2dce5859a5bbb4,1,5
Dames Floorball Competitie,2014,competitie,Poule 1,2,2015-03-07,14:35:00,Groningen - sportcentrum RUG & HG (ACLO) dubbel,Groningen,UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,fd5fd6cf96fa034428b843e4bf736755,b291264977b2e52ea0c515cef77d67e7,5,1
Dames Floorball Competitie,2014,competitie,Poule 1 - Play Off's,3,2015-03-14,15:15:00,Lunetten Sporthal,Utrecht,Sonics,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,292cb27c5102c8f13410b3ead400d59a,581d3c9fefbf642cbb169505d0e7dc60,6,4
Dames Floorball Competitie,2014,competitie,Poule 1 - Play Off's,3,2015-03-28,10:45:00,Bokkeduinen,Amersfoort,Sonics,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,7652402bc75dd6aae83926565d619198,f8cd5ba4b8d3c0dade7c079fd87a3c3b,5,6
Dames Floorball Competitie,2014,competitie,Poule 1 - Play Off's,3,2015-04-11,13:00:00,Bokkeduinen,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,292cb27c5102c8f13410b3ead400d59a,782356bc86084494e137781fc42fc97a,6,5
Dames LOTTO Cup,2014,beker,Dames NeFUB Cup - Ronde 1,1,2014-09-27,10:15:00,Bokkeduinen,Amersfoort,Sonics,Sonics,Amersfoort,FB Agents,Floorball Agents,Amsterdam,5820c4a1d4b37a97ea6f7e8b38baaa30,06bd1f981bcec6deb2475c2ee558ba5b,1,10
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-09-26,14:45:00,Lunetten Sporthal,Utrecht,Sonics,Sonics,Amersfoort,UFC Utrecht 1,UFC Utrecht,Utrecht,ba230ce4963134590e4bd05185e36281,be17171577738e0dfb43c18143024f42,3,5
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-10-10,17:00:00,Roemer Visscher College,Den Haag,HSK,HSK Floorball,Den Haag,Sonics,Sonics,Amersfoort,f8cd5ba4b8d3c0dade7c079fd87a3c3b,2e7e95078b58f771296abee439dca4cf,10,2
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-10-17,12:30:00,Breda - Haagse Beemden,Breda,Hot Flames 1,Floorball Flames Nijmegen,Nijmegen,Sonics,Sonics,Amersfoort,6726dc565f3cebd78423a258d2d5a2cd,6a646ddfdcae0e363688e155db05fa66,1,5
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-10-24,16:20:00,Sportcentrum Universiteit Twente,Enschede,MU Falcons,D.S.F.V. Blue Falcons,Delft,Sonics,Sonics,Amersfoort,07ce5bc6d8516f4c117e1c20e7aa3e06,039a24915718ea19f82e8d5f702ce0a3,2,11
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-10-31,12:30:00,Lewenborg,Groningen,UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,528995b5f67992283df62d9f0b656bf9,037994becc68e148bd71399986ad2afe,0,1
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2015-11-14,16:20:00,Sportcentrum Universiteit Twente,Enschede,Sonics,Sonics,Amersfoort,Hot Flames 1,Floorball Flames Nijmegen,Nijmegen,91ef982b8ec2c72272c9e32045feb336,5fde3c3b8566edc6f7879f3336ba0b01,4,1
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2016-01-30,16:00:00,Lunetten Sporthal,Utrecht,Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,41180a1d23116214326e162bd22769e8,ff743efb856e8dbeb30da69083cdb7b4,4,2
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2016-01-16,17:30:00,Roemer Visscher College,Den Haag,Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,274e064d5b1c4c1bf1fd364f2d64fff8,47d4f1b75fb1cb6b3683ae567090ddad,4,3
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2016-02-13,16:20:00,Sportcentrum Universiteit Twente,Enschede,Sonics,Sonics,Amersfoort,MU Falcons,D.S.F.V. Blue Falcons,Delft,46548e170c3eec158f2dce5859a5bbb4,095ce9edf8158b7ed249dd2ca136c2ed,7,1
Dames Floorball Competitie,2015,competitie,Eredivisie,1,2016-02-27,17:00:00,Paperclip,Utrecht,UFC Utrecht 1,UFC Utrecht,Utrecht,Sonics,Sonics,Amersfoort,7652402bc75dd6aae83926565d619198,dcc0250ff093e4fcfc3191b6727d6d30,4,3
Dames Floorball Competitie,2015,competitie,Poule 1 - Play Off's,3,2016-03-12,13:00:00,Groningen - sportcentrum RUG & HG (ACLO) dubbel,Groningen,Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,7adfe943c89dced88eb9264427ee9685,c42386b84ff1ede5be28aa82d9b5d7dc,3,2
Dames Floorball Competitie,2015,competitie,Poule 1 - Play Off's,3,2016-04-09,10:45:00,Groningen - sportcentrum RUG & HG (ACLO) dubbel,Groningen,UC Face Off 1,U.C. Face Off,Groningen,Sonics,Sonics,Amersfoort,c42386b84ff1ede5be28aa82d9b5d7dc,47d4f1b75fb1cb6b3683ae567090ddad,7,6
Dames Floorball Competitie,2015,competitie,Poule 1 - Play Off's,3,2016-04-16,15:15:00,Bokkeduinen,Amersfoort,Sonics,Sonics,Amersfoort,UC Face Off 1,U.C. Face Off,Groningen,9608e05bbec9f0e5009f1b795f221999,041623a4c1f3b09fbc8337c64d982faf,2,1
Dames Floorball Competitie,2015,competitie,Play-Off Finale,1,2016-05-22,12:00:00,Paperclip,Utrecht,Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,685ffe06078db81b98e0fdaa36460cfb,5d30a3eca945d8eb914813f87b2a9689,4,7
Dames NeFUB Lotto Cup,2015,beker,Dames NeFUB Lotto Cup - Ronde 1 / Kwartfinale,1,2015-11-21,15:15:00,Amersfoort - Schuilenburghal,Amersfoort,Sonics,Sonics,Amersfoort,HSK,HSK Floorball,Den Haag,a86fc0259b7a07b0548b11403f2d6c65,ba230ce4963134590e4bd05185e36281,5,3
